" B và T là bạn thân, học cùng lớp với nhau. Khi giữa hai người nảy sinh mâu thuẫn, T đã tung tin xấu, bịa đặt về B trên facebook. Nếu là bạn học cùng lớp của T và B, em sẽ lựa chọn cách ứng xử nào sau đây cho phù hợp với quy định của pháp luật?"," Khuyên T gỡ bỏ tin vì đã xâm phạm nhân phẩm, danh dự của người khác."
" Ở nước ta, danh dự và nhân phẩm của cá nhân được tôn trọng và", bảo vệ. 
" Nghi ngờ ông A lấy cắp tiền của mình, ông B cùng con trai tự ý vào nhà ông A khám xét. Hành vi này xâm phạm đến quyền nào dưới đây?", Quyền bất khả xâm phạm về chỗ ở của công dân.
 Người phạm tội quả tang hoặc đang bi truy nã thì, ai cũng có quyền bắt.
" Những hành vi hung hãn côn đồ, đánh người gây thương tích, làm tổn hại đến sức khỏe của người khác thì pháp luật nước ta", nghiêm cấm.
" Tính mạng và sức khoẻ của con người được bảo đảm an toàn, không ai có quyền xâm phạm tới là nội dung của quyền"," được pháp luật bảo hộ về tính mạng, sức khỏe của công dân."
question,answer
 Nguyên tắc nào sau đây không phải là nguyên tắc bầu cử?, Công khai
" “.... là quyền của công dân được báo cho cơ quan, tổ chức, cá nhân có thẩm quyền biết về hành vi vi phạm pháp luật của bất cứ cơ quan, tổ chức, cá nhân nào”.", Quyền tố cáo.           
 Cơ quan nào có trách nhiệm giới thiệu ứng viên về nơi công tác hoặc cư trú để lấy ý kiến của Hội nghị cử tri trước khi lập danh sách ứng viên chính thức?, Hội đồng nhân dân
" Đâu câu trả lời đúng nhất về quyền bầu cử, ứng cử?", Là cơ sở để hình thành các cơ quan quyên lực nhà nước.
 Anh A đề nghị thủ trưởng cơ quan xem xét lại quyết định cho thôi việc của mình. Ta nói anh A đang thực hiện quyền gì?, Quyền khiếu nại
" Ông X đủ 20 tuổi là người Mỹ, lập gia đình và nhập quốc tịch Việt Nam được 1 tháng thì diễn ra bầu cử Đại biểu Quốc hội và Đại biểu Hội đồng nhân dân Các cập. Vậy ông X:", có quyền bầu cử.
 Quyền bầu cử của công dân được quy định :, Công dân đủ 18 tuổi trở lên có quyền bầu cử.
 Mẹ nhờ em đi bỏ phiếu bầu cử thay. Em thấy việc làm của mẹ mình vi phạm quyền nào sau đây của công dân?, Quyền bầu cử.
 Nguyên tắc bầu cử đại biểu Quốc hội và Hội đồng nhân dân là," phổ thông, bình đẳng, trực tiếp và bỏ phiếu kín."
 Người nào dưới đây không được thực hiện quyền bầu cử ?, Người đang phải cháp hành hình phạt tù.
 Người nào dưới đây không được thực hiện quyền bầu cử ?, Người đang phải cháp hành hình phạt tù.
 Những người thuộc trường hợp nào dưới đây không được thực hiện quyền bầu cử?, Đang thi hành án phạt
" Ngày 22/5/2011, Việt Nam tiến hành bầu cử đại biểu Quốc hội và Hội đồng nhân dân các cấp. Công dân nào dưới đây đủ điều kiện được ứng cử khi có ngày sinh là", 21/5/1990         
 Một trong các nội dung quyền tham gia quản lý nhà nước và xã hội là quyền của công dân tham gia, thảo luận vào các công việc chung của đất nước.
 Trường hợp nào sau đây không được bầu cử?, Người đang bị tạm giam hình sự.
" Công dân tham gia góp ý kiến với Nhà nước về các vấn đề chính trị, kinh tế, xã hội của đất nước là thực hiện", quyền tham gia quản lý nhà nước.
 Ai dưới đây có quyền khiếu nại ?," Mọi cá nhân, tổ chức."
" Khi bầu cử, mỗi cử tri đều có một lá phiếu với giá trị ngang nhau là thể hiện nguyên tắc bầu cử", bình đẳng.      
 Nguyên tắc bầu cử đại biểu Quốc hội và Hội đồng nhân dân là," phổ thông, bình đẳng, trực tiếp và bỏ phiếu kín."
 Một trong các nội dung quyền tham gia quản lý nhà nước và xã hội là quyền của công dân tham gia, thảo luận vào các công việc chung của đất nước.
 Trong quá trình bầu cử; việc cử tri không thể tự mình viết được phiêu bầu thì nhờ người khác việt hộ nhưng phải tự mình bỏ phiếu đẫ thể hiện nguyên tắc gì trong bầu cử?, Trực tiếp.
 Công dân từ bao nhiêu tuổi trở lên có quyền bầu cử đại biểu Quốc hội và Hội đồng nhân dân ?, Từ đủ 18 tuổi
" ""Hình thức dân chủ với những qui chế, thiết chế để nhân dân thảo luận, biểu quyết tham gia trực tiếp quyết định công việc của cộng đồng, của Nhà nước."" là", Hình thức dân chủ trực tiếp. 
" Mọi công dân đủ 18 tuổi trở lên đều được tham gia bầu cử, trừ những trường hợp đặc biệt bị pháp luật cấm là nội dung của nguyên tắc nào sau đây?", Bình đẳng.
" Trong quá trình bâu cử, việc mỗi lá phiêu đều có giá trị như nhau thể hiện nguyên tắc nào trong bầu cử?", Bình đẳng.
 Việc nhờ người thân trong gia đình đi bỏ phiếu hộ trong cuộc bỏ phiếu bầu Đại biểu Quốc hội là vi phạm nguyên tắc gì theo Luật Bầu cử?, Trực tiếp.
 Nhà nước đảm bảo cho công dân thực hiện tốt quyền bầu cử và ứng cử chính là: ," Bảo đảm quyền tự do, dân chủ của công dân"
 Quyền bâu cử và quyền ứng cử là cơ sở pháp lí - chính trị quan trọng để:, Hình thành các cơ quan quyền lực nhà nước
" Giả sử, ngày 22/5/2017 Việt Nam tiến hành bầu cử Đại biểu Quốc hội và Hội đồng nhân dân các cấp. Công dân có ngày sinh nào dưới đây đủ điều kiện được ứng cử? ", 21/5/1995
" Nhân viên Tổ bầu cử gợi ý bỏ phiếu cho người này, gạch tên người kia là vi phạm quyền nào đưới đây của công dân?", Quyền bình đẳng.
question,answer
 Ý kiến nào đúng với quyền bình đẳng về cơ hội học tập của công dân?," Mọi công dân không phân biệt dân tộc, tôn giáo, giới tính, địa vị xã hội đều bình đẳng về cơ hội học tập."
 Việc Nhà nước có chính sách cho sinh viên nghèo vay vốn với lãi suất ưu đãi thể hiện chính sách:, Công bằng xã hội trong giáo dục.
 Quyền học tập của công dân không bao gồm nội dung nào dưới đây ?, Quyền được học ở bất cứ trường đại học nào theo sở thích.
" Đoạt giải quốc gia trong kỳ thi học sinh giỏi, D được tuyển thẳng vào Đại học Quốc gia Thành phố Hồ Chí Minh. D đã được hưởng quyền nào dưới đây của công dân ?", Quyền được phát triển của công dân.
 Quyền học tập của công dân không bao gồm nội dung nào dưới đây ?, Quyền học bất cứ nghành nghề nào mình thich.
 Quyền sáng tạo của công dân không bao gồm nội dung nào dưới đây ?," Kiến nghị với các cơ quan, trường học."
" Việc công dân có thể học ở hệ chính quy hoặc giáo dục thường xuyên, học tập trung hoặc không tập trung học ban ngày hoặc buổi tối tuỳ thuộc vào điều kiện của mỗi người là nội dung về:"," Quyền học tập thường xuyên, suốt đời."
" Lan là học sinh trung học phổ thông, em thường xuyên viết và gửi bài cho báo Hoa học trò. Lan đang thực hiện:", Quyền sáng tạo.
" Đảng và Nhà nước ta luôn coi “Hiền tài là nguyên khí của quốc gia"". Điều này thể hiện tư tưởng:", Trọng dụng nhân tài.
" Là học sinh giỏi, H được vào học ở trường Chuyên của tỉnh. H đã được hưởng quyền nào dưới đây của công dân ?", Quyền được phát triển của công dân.
 Hoạt động nào sau đây không phải là hoạt động thể hiện quyền sáng tạo?, Học nghề sửa chữa điện tử.
" Khẳng định: “Pháp luật nước ta quy định, trong những trường hợp đặc biệt, những người phát triển sớm về trí tuệ có quyền được học trước tuổi, học vượt lớp, học rút ngắn thời gian so với quy định” là nội dung thuộc:", Quyền được phát triển.
" Nhà nước có các biện pháp xử lý nghiêm minh những trường hợp vi phạm bản quyền, quyền tác giả, sáng chế. Điều này nhắm mục đích gì?"," Bảo vệ quyền và lợi ích hợp pháp của tác giả đối với phát minh, sáng chế."
 Phát biểu nào sau đây là không đúng về quyền học tập của công dân?, Công dân phải học tập từ bậc Tiểu học đến hết Đại học.
 Quyền học tập của công dân được quy định trong:," Hiến pháp, Luật Giáo dục và trong các văn bản quy phạm pháp luật khác."
" Quyền đưa ra phát minh, sáng chế, sáng kiến cải tiến kỹ thuật là thuộc quyền nào dưới đây của công dân ?", Quyền sáng tạo.
" Sau khi tốt nghiệp trung học phổ thông, học sinh có thể vào học ở các trường trung cấp chuyên nghiệp, cao đẳng, đại học. Điều này thể hiện:", Quyên học tập không hạn chế của công dân.
 Một trong những nội dung của quyền được phát triển của công dân là công dân," có quyền được khuyến khích, bồi dưỡng để phát triển tai năng."
" An có ý định sau khi tốt nghiệp trung học phổ thông sẽ không thi đại học mà sẽ học nghề may, vì đó là nghề mà em rất thích. Điều này là biểu hiện của nội dung:"," Công dân có thể học bất cứ ngành, nghề nào phù hợp với sở thích của mình."
" Pháp luật quy định: Công dân có thể học bất cứ ngành, nghề nào:"," Phù hợp với năng khiếu, khả năng của bản thân"
" Quyền học của công dân không bị phân biệt đối xử về dân tộc, tôn giáo, nguồn gốc của gia đình thể hiện quyền nào dưới đây của công dân ?", Bình đẳng về cơ hội học tập.
 Quyền học không hạn chế của công dân là công nhận công dân có quyền, học ở mọi bậc học thông qua thi tuyển hoặc xét tuyển.
" Anh A đến cơ quan có thấm quyền để đăng ký tên nhãn hiệu, kiểu dáng, thiết kế cho sáng chế của mình.. Anh A đã thực hiện quyền gì?", Quyền sở hữu công nghiệp
" Công dân có quyền học ở các cấp / bậc học, từ Tiểu học đến Đại học và Sau Đại học theo quy định của pháp luật là thể hiện", quyền học không hạn chế.
" Việc công dân có thể học để trở thành bác sĩ, giáo viên, kỹ thuật viên hoặc học nghề thuộc nội dung nào?"," Quyền học tập bất cứ ngành, nghề nào của công dân."
" Nội dung quyền sáng tạo của công dân theo quy định của pháp luật, bao gồm:"," Quyền tác giả, quyền sở hữu công nghiệp, quyền hoạt động khoa học, công nghệ."
